ジャンル,ページ,名前,読み,総格,天格,人格,地格
明るい,12,一規,"いつき,かずのり",21,9,5,9
明るい,12,一誉,いちたか,23,9,5,9
明るい,12,一誓,いっせい,24,9,5,9
明るい,12,一誠,"いっせい,いちたか",23,9,5,9
明るい,12,一諒,かずあき,25,9,5,9
明るい,12,一路,"いちろ,かずみちなど",23,9,5,9
明るい,12,一輝,"いつき,かずきなど",25,9,5,9
明るい,12,一進,いっしん,21,9,5,9
明るい,12,一那,かずな,17,9,5,9
明るい,12,一都,"かずと,いちとなど",21,9,5,9
明るい,12,一鉄,いってつ,23,9,5,9
明るい,12,一隆,"いちたか,ひだか",21,9,5,9
明るい,12,一雅,かずまさ,23,9,5,9
明るい,12,一靖,いっせい,23,9,5,9
明るい,12,丈一,"じょういち,ひろかず",13,9,7,9
明るい,12,丈仁,"たけひと,ひろひと",16,9,7,9
明るい,12,丈吉,ひろよし,18,9,7,9
明るい,12,丈春,"たけはる,ひろはる",21,9,7,9
明るい,12,丈海,ひろみ,21,9,7,9
明るい,12,三喜男,みきお,31,9,7,9
明るい,13,三輝夫,みきお,31,9,7,9
明るい,13,且一,かついち,15,9,9,9
明るい,13,世大,としひろ,17,9,9,9
明るい,13,主希,かずき,21,9,9,9
明るい,13,久一,"ひさかず,ひこいち",13,9,7,9
明るい,13,久光,"ひさみつ,ひさあき",18,9,7,9
明るい,13,久昭,"ひさあき,ひさてるなど",21,9,7,9
明るい,13,久行,ひさゆき,18,9,7,9
明るい,13,之康,"ゆきやす,のぶやすなど",23,9,7,9
明るい,13,了仁,"りょうじん,りょうじ",15,9,6,9
明るい,13,二希,かずき,18,9,6,9
明るい,13,井一郎,いいちろう,23,9,8,9
明るい,13,亜斗夢,あとむ,33,9,11,9
明るい,13,交一,こういち,16,9,10,9
明るい,13,享一,きょういち,18,9,12,9
明るい,13,京一,きょういち,18,9,12,9
明るい,13,京志郎,きょうしろう,33,9,12,9
明るい,13,京輝,あつき,32,9,12,9
明るい,13,亮希,りょうき,25,9,13,9
明るい,13,亮志,りょうし,25,9,13,9
明るい,13,人志,ひとし,18,9,6,9
明るい,13,仁,"ひとし,じん",13,9,8,9
明るい,13,仁之,"のぶゆき,ひとひさなど",16,9,8,9
明るい,13,仁史,ひとし,18,9,8,9
明るい,13,仁司,まさし,18,9,8,9
明るい,13,仁士,ひとし,16,9,8,9
明るい,13,仁大,"じんた,まさひろ",16,9,8,9
明るい,13,仁朗,じろう,23,9,8,9
明るい,13,仗一朗,じょういちろう,25,9,9,9
明るい,13,仙一,せんいち,15,9,9,9
明るい,13,令志,"りょうし,れいじなど",21,9,9,9
明るい,13,仰一,こういち,16,9,10,9
明るい,13,伊咲,いさき,24,9,10,9
明るい,13,伊武輝,いぶき,38,9,10,9
明るい,13,伯一,"ともかず,のりかず",17,9,11,9
明るい,13,伸,しん,16,9,11,9
明るい,13,伸一,しんいち,17,9,11,9
明るい,13,伸之介,しんのすけ,23,9,11,9
明るい,13,伸之輔,しんのすけ,33,9,11,9
明るい,13,伸二,しんじ,18,9,11,9
明るい,13,伸人,のぶひと,18,9,11,9
明るい,13,伸利,のぶとし,23,9,11,9
明るい,13,伸吾,しんご,23,9,11,9
明るい,13,伸宏,のぶひろ,23,9,11,9
明るい,13,伸志,しんじ,23,9,11,9
明るい,13,伸志郎,しんじろう,32,9,11,9
明るい,13,伸樹,のぶき,32,9,11,9
明るい,13,伸男,のぶお,23,9,11,9
明るい,13,伸良,のぶよし,23,9,11,9
明るい,13,佑一,ゆういち,17,9,11,9
明るい,14,,,23,9,11,9
明るい,14,,,18,9,12,9
明るい,14,佳行,よしゆき,23,9,12,9
明るい,14,佳輝,"かいき,よしき",32,9,12,9
明るい,14,侑一,ゆういち,18,9,12,9
明るい,14,俊光,としみつ,24,9,13,9
明るい,14,俊壱,しゅんいち,25,9,13,9
明るい,14,俊大,としひろ,21,9,13,9
明るい,14,俊寛,としひろ,31,9,13,9
明るい,14,俊希,しゅんき,25,9,13,9
明るい,14,俊志,"しゅんじ,としゆき",25,9,13,9
明るい,14,俊行,としゆき,24,9,13,9
明るい,14,保大,やすひろ,21,9,13,9
明るい,14,保希,"やすき,ほのき",25,9,13,9
明るい,14,保志,"やすし,やすゆき",25,9,13,9
明るい,14,保行,やすゆき,24,9,13,9
明るい,14,信大,のぶひろ,21,9,13,9
明るい,14,信寛,のぶひろ,31,9,13,9
明るい,14,信寿,のぶとし,25,9,13,9
明るい,14,信志,しんじ,25,9,13,9
明るい,14,信行,のぶゆき,24,9,13,9
明るい,14,修光,のぶみつ,25,9,14,9
明るい,14,倫光,ともみつ,25,9,14,9
明るい,14,偉仁,たけひと,25,9,16,9
明るい,14,健一,けんいち,21,9,15,9
明るい,14,健一朗,けんいちろう,31,9,15,9
明るい,14,健三,けんぞう,23,9,15,9
明るい,14,健三郎,けんざぶろう,32,9,15,9
明るい,14,健之,たけゆき,23,9,15,9
明るい,14,健也,けんや,23,9,15,9
明るい,14,健二郎,けんじろう,31,9,15,9
明るい,14,健五,けんご,24,9,15,9
明るい,14,健仁,けんと,24,9,15,9
明るい,14,健介,けんすけ,24,9,15,9
明るい,14,健博,たけひろ,32,9,15,9
明るい,14,健史,"けんし,たけし",25,9,15,9
明るい,14,健右,けんすけ,25,9,15,9
明るい,14,健司,"けんし,けんじなど",25,9,15,9
明るい,14,健嗣,けんじ,33,9,15,9
明るい,14,健士,"けんし,けんと",23,9,15,9
明るい,14,健士郎,けんしろう,32,9,15,9
明るい,14,健大,"たけひろ,けんたなど",23,9,15,9
明るい,14,健大郎,けんたろう,32,9,15,9
明るい,14,健太,けんた,24,9,15,9
明るい,14,健太郎,けんたろう,33,9,15,9
明るい,14,健夫,たけお,24,9,15,9
明るい,14,健心,けんしん,24,9,15,9
明るい,14,健慎,けんしん,33,9,15,9
明るい,14,健文,たけふみ,24,9,15,9
明るい,14,健斗,けんと,24,9,15,9
明るい,15,健智,たけとも,32,9,15,9
明るい,15,健次郎,けんじろう,35,9,15,9
明るい,15,健正,けんしょう,25,9,15,9
明るい,15,健生,たけお,25,9,15,9
明るい,15,健登,"けんと,たけと",32,9,15,9
明るい,15,健矢,"けんや,たけや",25,9,15,9
明るい,15,健翔,"けんしょう,けんとなど",32,9,15,9
明るい,15,健裕,けんすけ,32,9,15,9
明るい,15,健路,たけみち,33,9,15,9
明るい,15,健輝,たけき,35,9,15,9
明るい,15,健雄,たけお,32,9,15,9
明るい,15,儀一,"よしかず,のりかずなど",25,9,19,9
明るい,15,優喜,"ゆうき,まさのぶ",38,9,21,9
明るい,15,優寿,"まさとし,ゆず",33,9,21,9
明るい,15,優志,"ゆうし,ゆうじ",33,9,21,9
明るい,15,優晴,ゆうせい,38,9,21,9
明るい,15,優杏,うきょう,33,9,21,9
明るい,15,元,はじめ,13,9,8,9
明るい,15,元三,"げんぞう,もとぞう",16,9,8,9
明るい,15,元久,もとひさ,16,9,8,9
明るい,15,元之,もとゆき,16,9,8,9
明るい,15,元也,"もとなり,はるや",16,9,8,9
明るい,15,元国,もとくに,21,9,8,9
明るい,15,元太,げんた,17,9,8,9
明るい,15,元夫,もとお,17,9,8,9
明るい,15,元始,げんし,21,9,8,9
明るい,15,元家,もといえ,23,9,8,9
明るい,15,元己,げんき,16,9,8,9
明るい,15,元広,もとひろ,18,9,8,9
明るい,15,元弘,もとひろ,18,9,8,9
明るい,15,元忠,もとただ,21,9,8,9
明るい,15,元房,もとふさ,21,9,8,9
明るい,15,元文,もとふみ,17,9,8,9
明るい,15,元氣,げんき,23,9,8,9
明るい,15,元治,"もとはる,げんじ",21,9,8,9
明るい,15,元浩,もとひろ,23,9,8,9
明るい,15,充一,あつひと,16,9,10,9
明るい,15,充大,あつひろ,18,9,10,9
明るい,15,充洋,あつひろ,24,9,10,9
明るい,15,光,"ひかり,ひかるなど",15,9,10,9
明るい,15,光一,こういち,16,9,10,9
明るい,15,光丈,あきたけ,18,9,10,9
明るい,15,光久,みつひさ,18,9,10,9
明るい,15,光之,みつゆき,18,9,10,9
明るい,15,光之慎,こうのしん,31,9,10,9
明るい,15,光二,こうじ,17,9,10,9
明るい,15,光亮,こうすけ,24,9,10,9
明るい,15,光人,"あきひと,きらとなど",17,9,10,9
明るい,15,光俊,みつとし,24,9,10,9
明るい,15,,,24,9,10,9
明るい,16,光則,みつのり,24,9,10,9
明るい,16,光勇,みつお,24,9,10,9
明るい,16,光哲,こうてつ,25,9,10,9
明るい,16,光士良,こうしろう,25,9,10,9
明るい,16,光大,"みつひろ,こうだい",18,9,10,9
明るい,16,光宇,みつたか,21,9,10,9
明るい,16,光将,みつのぶ,25,9,10,9
明るい,16,光師,こうし,25,9,10,9
明るい,16,光年,みつとし,21,9,10,9
明るい,16,光建,みつたけ,24,9,10,9
明るい,16,光彦,"あきひこ,みつひこ",24,9,10,9
明るい,16,光志郎,こうしろう,31,9,10,9
明るい,16,光恭,こうすけ,25,9,10,9
明るい,16,光悦,みつよし,25,9,10,9
明るい,16,光成,みつなり,21,9,10,9
明るい,16,光政,みつまさ,24,9,10,9
明るい,16,光敏,みつとし,25,9,10,9
明るい,16,光旭,みつあき,21,9,10,9
明るい,16,光星,"こうせい,こうなど",24,9,10,9
明るい,16,光春,みつはる,24,9,10,9
明るい,16,光昭,みつあき,24,9,10,9
明るい,16,光樹,"こうき,みつき",31,9,10,9
明るい,16,光機,"こうき,みつき",31,9,10,9
明るい,16,光次,こうじ,21,9,10,9
明るい,16,光泰,みつやす,25,9,10,9
明るい,16,光洋,みつひろ,24,9,10,9
明るい,16,光浩,みつひろ,25,9,10,9
明るい,16,光祐,こうすけ,24,9,10,9
明るい,16,光紀,みつき,24,9,10,9
明るい,16,光紘,みつひろ,25,9,10,9
明るい,16,光行,みつゆき,21,9,10,9
明るい,16,光貞,みつさだ,24,9,10,9
明るい,16,光起,こうき,25,9,10,9
明るい,16,光郎,みつろう,24,9,10,9
明るい,16,光重,"みつしげ,てるしげ",24,9,10,9
明るい,16,克希,かつき,23,9,11,9
明るい,16,克志,かつし,23,9,11,9
明るい,16,公仁,きみと,17,9,8,9
明るい,16,公大,"きみひろ,こうだい",16,9,8,9
明るい,16,公幸,きみゆき,21,9,8,9
明るい,16,典行,のりゆき,23,9,12,9
明るい,16,兼光,かねみつ,25,9,14,9
明るい,16,凰一,おういち,21,9,15,9
明るい,16,初一,はついち,17,9,11,9
明るい,16,利一,りいち,17,9,11,9
明るい,16,利壱,としいち,23,9,11,9
明るい,16,利希,としき,23,9,11,9
明るい,16,則希,のりき,25,9,13,9
明るい,16,則行,のりゆき,24,9,13,9
明るい,16,剛光,たけみつ,25,9,14,9
明るい,17,剛行,"たけゆき,ごうい",25,9,14,9
明るい,17,創一朗,そういちろう,32,9,16,9
明るい,17,創一郎,そういちろう,31,9,16,9
明るい,17,創大,そうた,24,9,16,9
明るい,17,創志朗,そうしろう,38,9,16,9
明るい,17,創志郎,そうしろう,37,9,16,9
明るい,17,劉志,りゅうし,31,9,19,9
明るい,17,功一,こういち,15,9,9,9
明るい,17,功仁,いさと,18,9,9,9
明るい,17,功希,こうき,21,9,9,9
明るい,17,勇吉,いさよし,24,9,13,9
明るい,17,勇大,"いさむ,ゆうき",21,9,13,9
明るい,17,勇希,ゆうき,25,9,13,9
明るい,17,勇志,ゆうじ,25,9,13,9
明るい,17,勘一,かんいち,21,9,15,9
明るい,17,勝,"かつ,かつきなど",21,9,16,9
明るい,17,勝三,かつぞう,24,9,16,9
明るい,17,勝久,かつひさ,24,9,16,9
明るい,17,勝之,かつゆき,24,9,16,9
明るい,17,勝也,かつや,24,9,16,9
明るい,17,勝二,とうじ,23,9,16,9
明るい,17,勝人,かつひと,23,9,16,9
明るい,17,勝仁,かつひと,25,9,16,9
明るい,17,勝博,かつひろ,33,9,16,9
明るい,17,勝啓,かつひろ,32,9,16,9
明るい,17,勝善,かつよし,33,9,16,9
明るい,17,勝喜,"かつよし,まさゆき",33,9,16,9
明るい,17,勝嘉,かつよし,35,9,16,9
明るい,17,勝士,"とうじ,まさし",24,9,16,9
明るい,17,勝大,しょうた,24,9,16,9
明るい,17,勝太,しょうた,25,9,16,9
明るい,17,勝太朗,しょうたろう,35,9,16,9
明るい,17,勝夫,かつお,25,9,16,9
明るい,17,勝崇,かつたか,32,9,16,9
明るい,17,勝己,かつき,24,9,16,9
明るい,17,勝巳,かつき,24,9,16,9
明るい,17,勝得,かつとく,32,9,16,9
明るい,17,,,31,9,16,9
明るい,17,勝憲,かつのり,37,9,16,9
明るい,17,勝敏,かつとし,31,9,16,9
明るい,17,勝文,かつふみ,25,9,16,9
明るい,17,勝斗,かつと,25,9,16,9
明るい,17,勝樹,かつき,37,9,16,9
明るい,17,勝浩,かつひろ,31,9,16,9
明るい,17,勝登,かつと,33,9,16,9
明るい,17,勝真,しょうま,31,9,16,9
明るい,17,勝章,かつあき,32,9,16,9
明るい,17,勝繁,かつしげ,37,9,16,9
明るい,17,勝翔,"かつと,まさと",33,9,16,9
明るい,17,勝規,かつのり,32,9,16,9
明るい,18,勝貴,かつき,33,9,16,9
明るい,18,勝雄,かつお,33,9,16,9
明るい,18,勝馬,しょうま,31,9,16,9
明るい,18,勲暉,いさき,37,9,19,9
明るい,18,匠一,しょういち,16,9,10,9
明るい,18,匠海,たくみ,24,9,10,9
明るい,18,匡晃,まさあき,25,9,10,9
明るい,18,匡洋,まさひろ,24,9,10,9
明るい,18,千仁,かずひと,16,9,7,9
明るい,18,千昭,ちあき,21,9,7,9
明るい,18,千登志,ちとし,31,9,7,9
明るい,18,卓行,たくゆき,23,9,12,9
明るい,18,博仁,ひろひと,25,9,16,9
明るい,18,博喜,ひろき,33,9,16,9
明るい,18,博晃,ひろあき,31,9,16,9
明るい,18,博暁,ひろあき,33,9,16,9
明るい,18,厚志,あつし,25,9,13,9
明るい,18,友仁,ともひと,17,9,8,9
明るい,18,友夏,ゆうか,23,9,8,9
明るい,18,友大,ともひろ,16,9,8,9
明るい,18,友幸,ともゆき,21,9,8,9
明るい,18,友明,ともあき,21,9,8,9
明るい,18,只志,ただし,21,9,9,9
明るい,18,史一,ふみかず,15,9,9,9
明るい,18,史仁,ふみひと,18,9,9,9
明るい,18,史紘,ふみひろ,24,9,9,9
明るい,18,右大,ゆうだい,17,9,9,9
明るい,18,叶一郎,きょういちろう,24,9,9,9
明るい,18,叶也,かなや,17,9,9,9
明るい,18,叶人,かなと,16,9,9,9
明るい,18,叶大,かなた,17,9,9,9
明るい,18,叶汰,かなた,21,9,9,9
明るい,18,叶泰,かなやす,24,9,9,9
明るい,18,吉則,よしのり,24,9,10,9
明るい,18,吉哉,よしや,24,9,10,9
明るい,18,吉将,よしまさ,25,9,10,9
明るい,18,吉己,よしみ,18,9,10,9
明るい,18,吉彦,よしひこ,24,9,10,9
明るい,18,吉成,よしなり,21,9,10,9
明るい,18,吉政,よしまさ,24,9,10,9
明るい,18,吉昭,よしあき,24,9,10,9
明るい,18,吉朗,よしろう,25,9,10,9
明るい,18,吉泰,よしやす,25,9,10,9
明るい,18,吉洋,よしひろ,24,9,10,9
明るい,18,吉郎,よしろう,24,9,10,9
明るい,18,吉高,よしたか,25,9,10,9
明るい,18,向一,こういち,16,9,10,9
明るい,18,向二,こうじ,17,9,10,9
明るい,18,向亮,こうすけ,24,9,10,9
明るい,18,向将,こうすけ,25,9,10,9
明るい,19,向恭,こうすけ,25,9,10,9
明るい,19,向星,こうせい,24,9,10,9
明るい,19,周一,しゅういち,18,9,12,9
明るい,19,周輝,"しゅうき,しゅうと",32,9,12,9
明るい,19,和一,よしかず,18,9,12,9
明るい,19,和光,かずみつ,23,9,12,9
明るい,19,和行,かずゆき,23,9,12,9
明るい,19,和輝,かずてる,32,9,12,9
明るい,19,咲也,さくや,21,9,13,9
明るい,19,咲太郎,しょうたろう,31,9,13,9
明るい,19,咲汰,"しょうた,さわた",25,9,13,9
明るい,19,哲晴,てっせい,31,9,14,9
明るい,19,哲行,てつゆき,25,9,14,9
明るい,19,唯一,ただかず,21,9,15,9
明るい,19,啓一,けいいち,21,9,15,9
明るい,19,啓一朗,けいいちろう,31,9,15,9
明るい,19,啓喜,ひろき,32,9,15,9
明るい,19,啓大,"けいた,のぶひろ",23,9,15,9
明るい,19,啓寛,のぶひろ,33,9,15,9
明るい,19,啓康,ひろやす,31,9,15,9
明るい,19,啓晴,ひろはる,32,9,15,9
明るい,19,啓暁,ひろあき,32,9,15,9
明るい,19,啓暉,ひろき,33,9,15,9
明るい,19,啓輝,はるき,35,9,15,9
明るい,19,善,ぜん,21,9,16,9
明るい,19,善久,よしひさ,24,9,16,9
明るい,19,善之,よしゆき,24,9,16,9
明るい,19,善也,よしや,24,9,16,9
明るい,19,善人,よしと,23,9,16,9
明るい,19,善仁,よしひと,25,9,16,9
明るい,19,善允,よしみつ,25,9,16,9
明るい,19,善博,よしはる,33,9,16,9
明るい,19,善大,よしひろ,24,9,16,9
明るい,19,善太,ぜんた,25,9,16,9
明るい,19,善夫,よしお,25,9,16,9
明るい,19,善尋,よしひろ,33,9,16,9
明るい,19,善康,よしやす,32,9,16,9
明るい,19,善徳,よしのり,35,9,16,9
明るい,19,善恭,よしたか,31,9,16,9
明るい,19,善教,よしのり,32,9,16,9
明るい,19,善文,よしふみ,25,9,16,9
明るい,19,善晴,よしはる,33,9,16,9
明るい,19,善智,よしとも,33,9,16,9
明るい,19,善朗,よしお,31,9,16,9
明るい,19,善樹,よしき,37,9,16,9
明るい,19,善浩,よしひろ,31,9,16,9
明るい,19,善章,よしあき,32,9,16,9
明るい,19,善統,よしかね,33,9,16,9
明るい,19,善規,よしき,32,9,16,9
明るい,19,善貴,よしき,33,9,16,9
明るい,20,善賢,よしたか,37,9,16,9
明るい,20,善輔,よしすけ,35,9,16,9
明るい,20,善隆,よしたか,32,9,16,9
明るい,20,善雄,よしき,33,9,16,9
明るい,20,喜一朗,きいちろう,32,9,16,9
明るい,20,喜一郎,きいちろう,31,9,16,9
明るい,20,喜三郎,きさぶろう,33,9,16,9
明るい,20,喜久,よしひさ,24,9,16,9
明るい,20,喜久男,きくお,31,9,16,9
明るい,20,喜之,よしゆき,24,9,16,9
明るい,20,喜也,よしや,24,9,16,9
明るい,20,喜人,"はると,きり",23,9,16,9
明るい,20,喜仁,よしひと,25,9,16,9
明るい,20,喜八,きはち,23,9,16,9
明るい,20,喜博,よしひろ,33,9,16,9
明るい,20,喜善,きよし,33,9,16,9
明るい,20,喜嘉,きよし,35,9,16,9
明るい,20,喜康,よしやす,32,9,16,9
明るい,20,喜徳,よしのり,35,9,16,9
明るい,20,喜心,きしん,25,9,16,9
明るい,20,喜悠,よしはる,32,9,16,9
明るい,20,喜憲,よしのり,37,9,16,9
明るい,20,喜晃,よしあき,31,9,16,9
明るい,20,喜晴,よしはる,33,9,16,9
明るい,20,喜朗,よしろう,31,9,16,9
明るい,20,喜朝,よしとも,33,9,16,9
明るい,20,喜樹,よしき,37,9,16,9
明るい,20,喜浩,よしひろ,31,9,16,9
明るい,20,喜理,よしまさ,32,9,16,9
明るい,20,喜瑛,よしひで,33,9,16,9
明るい,20,喜真,きしん,31,9,16,9
明るい,20,喜裕,よしひろ,33,9,16,9
明るい,20,喜貴,よしき,33,9,16,9
明るい,20,喜進,きしん,32,9,16,9
明るい,20,喜雄,よしお,33,9,16,9
明るい,20,嘉一郎,かいちろう,33,9,18,9
明るい,20,嘉之助,よしのすけ,33,9,18,9
明るい,20,嘉信,よしのぶ,32,9,18,9
明るい,20,嘉則,よしのり,32,9,18,9
明るい,20,嘉剛,よしたけ,33,9,18,9
明るい,20,嘉和,よしかず,31,9,18,9
明るい,20,嘉哉,ひろや,32,9,18,9
明るい,20,嘉将,よしまさ,33,9,18,9
明るい,20,嘉幸,よしゆき,31,9,18,9
明るい,20,嘉彦,ひろひこ,32,9,18,9
明るい,20,嘉徳,よしのり,37,9,18,9
明るい,20,嘉明,よしあき,31,9,18,9
明るい,20,嘉昭,よしあき,32,9,18,9
明るい,20,嘉晃,よしあき,33,9,18,9
明るい,20,嘉次郎,かじろう,38,9,18,9
明るい,21,嘉武,よしたけ,31,9,18,9
明るい,21,嘉浩,よしひろ,33,9,18,9
明るい,21,嘉英,よしひで,31,9,18,9
明るい,21,嘉輝,よしき,38,9,18,9
明るい,21,嘉門,よしかど,31,9,18,9
明るい,21,嘉風,よしかぜ,32,9,18,9
明るい,21,國一,くにかず,21,9,15,9
明るい,21,圭一,けいいち,16,9,10,9
明るい,21,圭一郎,けいいちろう,25,9,10,9
明るい,21,圭大,けいた,18,9,10,9
明るい,21,,,25,9,13,9
